,corr,name
Rnf149,-0.018853992444519234,Rnf149
Smarca5,0.01885286110149306,Smarca5
Serpina11,0.018846348880468648,Serpina11
Yy1,0.01884232072027596,Yy1
Rab5a,0.018839201385250002,Rab5a
Arih1,0.018829588995190813,Arih1
Cbr1,-0.018808458026428127,Cbr1
Kynu,0.018807718072777334,Kynu
Ist1,-0.01880745401417064,Ist1
Lrp1,0.01880524286832216,Lrp1
Rpl10,-0.018800500584861653,Rpl10
Tent5a,-0.01879614338238843,Tent5a
Cast,-0.018790672459234582,Cast
Phactr4,-0.018787047501059705,Phactr4
Ank,-0.018779995502451977,Ank
Hspa4,0.018778517309917857,Hspa4
Zfp91,-0.01877330693789935,Zfp91
Psmc5,-0.018765818907710632,Psmc5
Wdr81,0.018735894165319112,Wdr81
Fdx1,-0.018725544276023676,Fdx1
Park7,-0.018685390631846984,Park7
Psmb4,-0.018684058906185224,Psmb4
Cluh,0.01868135672913474,Cluh
Atf7,0.018679756915844777,Atf7
Tox4,0.018679173480879347,Tox4
Hectd3,0.018649530600228253,Hectd3
Car8,0.018646437044367557,Car8
Sec16b,-0.01862164046685241,Sec16b
Arel1,0.01862090693713677,Arel1
Pbld2,-0.018583307537194747,Pbld2
Rbl2,0.018563333161514883,Rbl2
Sh3d19,0.01849181060057212,Sh3d19
Tm9sf3,0.018474713245362498,Tm9sf3
Macroh2a1,-0.018464642479859107,Macroh2a1
Gabarapl2,-0.018455429235258666,Gabarapl2
Ak2,-0.018445567984897167,Ak2
Ptprk,0.018424747658674467,Ptprk
Mapk1,0.018418306788677674,Mapk1
Rhou,0.01841473821474774,Rhou
Ly6g2,0.018403562449226144,Ly6g2
H1f0,-0.01837757943830364,H1f0
Stab1,-0.01837155559811077,Stab1
AI182371,0.018371242683945237,AI182371
Ehmt2,-0.018346181369565815,Ehmt2
Rnf123,-0.018334914695849924,Rnf123
Ivd,-0.01833414472319637,Ivd
Yap1,0.01832406096839273,Yap1
Ppp4r3a,-0.018321647441099046,Ppp4r3a
Pitpnb,-0.018314934900783893,Pitpnb
Tmem167b,0.018311370376622206,Tmem167b
Myo1e,0.018302049035353193,Myo1e
Cdc42ep4,0.018288474483212958,Cdc42ep4
Map4,-0.018268047075585124,Map4
Echdc3,-0.018261275672961114,Echdc3
Dgat2,-0.018258482016856092,Dgat2
Gid4,0.018258080026470173,Gid4
Sdha,0.018230673054470948,Sdha
Ptgr2,0.01819290282341236,Ptgr2
Hsp90b1,-0.01819246130484756,Hsp90b1
Wasf2,0.01818050136798025,Wasf2
Fam20c,0.018134766191370826,Fam20c
Nup153,0.018119017888214878,Nup153
Zfr,0.018111855227114556,Zfr
Msn,0.018106631723654447,Msn
Rnh1,-0.01810198448587088,Rnh1
Zfp36,0.018095797232081566,Zfp36
Hectd4,0.018086306411326587,Hectd4
Plg,-0.018083903226454996,Plg
Pklr,0.018075921839564708,Pklr
Nr3c1,0.018066495489803287,Nr3c1
Ces1c,-0.018028360466136286,Ces1c
Trim25,-0.017989675021050953,Trim25
Sult1d1,0.01798936594184206,Sult1d1
Itga1,0.017979069525111514,Itga1
Acat3,0.01797586058644455,Acat3
Plxnc1,0.017969801773175614,Plxnc1
Il4ra,0.017966597311563776,Il4ra
Gjb2,0.01796403881560128,Gjb2
Kat2b,0.01795899803983729,Kat2b
Senp6,0.017946642139424537,Senp6
Sec61g,0.017943151052320687,Sec61g
Abca8a,0.0179323545879743,Abca8a
B230219D22Rik,0.0179270389596524,B230219D22Rik
Prlr,-0.017926728811207993,Prlr
Tm7sf2,-0.01792276414539567,Tm7sf2
Arpc5,-0.017922121829204673,Arpc5
Cux2,-0.017911104905263132,Cux2
Cfhr4,0.0178939518898393,Cfhr4
Pmvk,0.017876322607474394,Pmvk
Zfp148,0.017870141779233493,Zfp148
Gnpda1,0.017864409267565218,Gnpda1
Pitrm1,0.01785367642186905,Pitrm1
Copg1,0.01781170490088924,Copg1
Akr1c6,0.017807499214577426,Akr1c6
Sumo2,-0.017799359839854877,Sumo2
Isoc1,0.01779439045666597,Isoc1
Actg1,-0.017773534715851955,Actg1
Twf1,0.017762713136662736,Twf1
BC005537,-0.01775971540213217,BC005537
Per3,-0.017742721627579897,Per3
Itih1,-0.01771723424302403,Itih1
Uqcr10,-0.017689402453164325,Uqcr10
Coq10b,-0.017673883657334362,Coq10b
Hspa13,0.017667378192406203,Hspa13
Ppm1k,0.01766681242763715,Ppm1k
Lipa,0.017664457943871698,Lipa
Akr1c13,-0.017660629709675087,Akr1c13
Ubqln1,0.017626574040977804,Ubqln1
Hbs1l,0.01762191870807396,Hbs1l
Atg5,0.01761372546804574,Atg5
Zfyve9,0.01760904963803926,Zfyve9
Scp2,0.017601483975001705,Scp2
Uso1,0.01759937028988872,Uso1
Mme,0.01759339869729898,Mme
Eng,-0.01759334320852139,Eng
Nipsnap1,0.017579886004319156,Nipsnap1
Cox7a2,-0.01756556265970029,Cox7a2
Kdr,0.017558791735968245,Kdr
Ubap2l,-0.01755059802291395,Ubap2l
Gtf3c1,0.01753895154770404,Gtf3c1
Tmed4,-0.01750614899594519,Tmed4
Reln,0.017502240831288627,Reln
Eif3l,-0.017493721303332467,Eif3l
Hipk3,0.01748339975619193,Hipk3
C1galt1,0.017469098030823572,C1galt1
Zadh2,-0.01745996663189888,Zadh2
Morf4l2,0.017459475500160377,Morf4l2
Cldn12,0.01744569337845002,Cldn12
Otud4,0.017443164378448454,Otud4
Fggy,-0.017441612042086534,Fggy
Atp6v0d1,-0.017438190796724214,Atp6v0d1
Aldh3a2,-0.017420147877302863,Aldh3a2
Gpx1,-0.0173968460341999,Gpx1
Glyr1,0.01739150673093336,Glyr1
Thap12,0.017381979510775948,Thap12
Serpinc1,-0.017375232980193177,Serpinc1
Hlf,-0.01736818246468791,Hlf
Pitpna,-0.017343668033182436,Pitpna
Prkacb,0.01733836293354041,Prkacb
Wbp2,-0.017336481053284565,Wbp2
C8g,-0.01730643422781918,C8g
Ubfd1,0.01728642276603113,Ubfd1
Ywhaz,0.01728614329398606,Ywhaz
Phldb2,0.0172856830060105,Phldb2
Gstm6,0.01727969425886877,Gstm6
Rpl36al,0.01724967877001997,Rpl36al
Kansl3,-0.017235814526018602,Kansl3
Hcfc1,0.017208632687207095,Hcfc1
Cyhr1,-0.017206319968307397,Cyhr1
Man2b2,-0.017198300277268572,Man2b2
Ahcyl1,-0.0171916262392341,Ahcyl1
Etf1,0.0171875632302128,Etf1
Cdo1,-0.017180210255246582,Cdo1
Calm3,0.01714255452799301,Calm3
Pi4ka,0.01712950911584112,Pi4ka
Pcnx3,0.017116755263868494,Pcnx3
Ermp1,0.01709655609628252,Ermp1
Dusp16,0.0170809156007129,Dusp16
G3bp2,-0.01706852986995269,G3bp2
Hsd17b10,-0.01705799422097745,Hsd17b10
Abcc3,-0.017057464111251287,Abcc3
Atp6v0a1,-0.01702211282608191,Atp6v0a1
Pls3,0.017018991355654576,Pls3
Itih4,-0.01701294035043319,Itih4
Rhoa,0.016997961769587577,Rhoa
Grhpr,-0.016997218483083987,Grhpr
Ints1,0.016995586304466313,Ints1
Paox,0.016993913215629597,Paox
Pcsk6,0.016992804308413007,Pcsk6
Map4k4,0.01698159081562277,Map4k4
Gcat,0.0169494645290747,Gcat
Ufl1,0.01693011554492765,Ufl1
Nampt,-0.016926245945049552,Nampt
Anks4b,0.01690860614770875,Anks4b
Atp11c,0.016899094300843447,Atp11c
Dnpep,0.016888229651207395,Dnpep
Arhgap5,0.01688174365075387,Arhgap5
Cnot6l,0.016861226447759305,Cnot6l
Ddrgk1,-0.0168308427816477,Ddrgk1
Mapk9,0.016811789462925157,Mapk9
Nfs1,0.016803250833540683,Nfs1
Brwd1,0.016800977952145232,Brwd1
Acadvl,0.01679599727805103,Acadvl
Cgn,-0.01678732654119788,Cgn
Rac1,-0.01678012863131661,Rac1
Mrpl9,0.0167664792170238,Mrpl9
Tmed7,0.016727652859909695,Tmed7
Uqcrh,-0.01668747579948436,Uqcrh
Magt1,-0.016675474087799548,Magt1
Itpr2,0.016668432103752677,Itpr2
Tmem33,-0.01665923661951689,Tmem33
Csnk1g3,-0.016637430751668052,Csnk1g3
Prdx5,-0.016624592492505606,Prdx5
Tm9sf1,-0.016618603794558765,Tm9sf1
Onecut2,-0.016616935266417193,Onecut2
Ptbp3,0.016609994176433603,Ptbp3
Acox1,-0.01660699231649394,Acox1
Strap,0.016601291705555462,Strap
Ikbkb,-0.016600646954535246,Ikbkb
St6gal1,0.016596221564447584,St6gal1
Uhrf1bp1l,0.016537441391145716,Uhrf1bp1l
Trim56,0.0165301276307485,Trim56
Phf3,0.016468471253662926,Phf3
Ndufs1,0.016396511954438565,Ndufs1
Fam8a1,-0.016395278164611633,Fam8a1
Oaf,-0.016361069949194278,Oaf
Aifm1,0.016340768491059077,Aifm1
Ddx46,-0.01633981944922876,Ddx46
Plxnb2,0.016335974949005558,Plxnb2
Dipk2a,-0.01631982182176508,Dipk2a
Mier1,0.01631330724462284,Mier1
Zfand3,-0.016308082567319238,Zfand3
Ces1d,-0.016306506620607092,Ces1d
Paqr9,0.01630450541692097,Paqr9
Heca,0.016295483910821557,Heca
Prox1,0.016291961014418786,Prox1
Pepd,0.016289612388151648,Pepd
Rab43,-0.016282275769094513,Rab43
Xpr1,0.01626413786344817,Xpr1
Acss3,0.016263214778585645,Acss3
Rtraf,-0.016243892089046003,Rtraf
Rpl15,-0.01623445390647306,Rpl15
Colec12,0.01623114290730372,Colec12
Acp2,-0.016231036262093972,Acp2
Cox7a2l,-0.01616943088793464,Cox7a2l
Hectd2os,0.01613181551716145,Hectd2os
Sulf2,0.01610455491113974,Sulf2
Cops3,0.016090154087186333,Cops3
Arl4d,0.016056066730649094,Arl4d
Uba5,-0.016053994805828208,Uba5
Ppp2r5e,0.016045771151224745,Ppp2r5e
Hdlbp,0.016042609690161472,Hdlbp
Itgb5,0.016034710663147846,Itgb5
Marchf5,-0.01603136629156942,Marchf5
Retreg3,0.016026779115347917,Retreg3
Rab7,-0.016022275442741228,Rab7
Tmem59,-0.01600550101742835,Tmem59
Cap1,0.015996925820588544,Cap1
Tmem248,0.01599455123214795,Tmem248
Azi2,0.015983938491454307,Azi2
Ctso,0.01597883236744158,Ctso
Cab39,0.01597706325606517,Cab39
Apoe,-0.01596588806789782,Apoe
Nqo2,0.01594396108370039,Nqo2
Nudt12,0.015939821959444038,Nudt12
Ggcx,0.015935897708262422,Ggcx
Ppp6r1,0.015929233242130143,Ppp6r1
Ssr2,-0.015920614911131458,Ssr2
Slc39a14,-0.015912409476772117,Slc39a14
Itgb1,0.01590924185786534,Itgb1
Fgfr2,0.015906078435209057,Fgfr2
Mtor,0.0159011271469205,Mtor
Phf20l1,-0.01589938695843617,Phf20l1
Arhgap29,0.01589433118124052,Arhgap29
Scamp1,-0.015888531367214666,Scamp1
Rdx,0.015878438779941315,Rdx
Secisbp2l,0.01587610928633956,Secisbp2l
Lrp4,0.015863108602636428,Lrp4
C4bp,-0.01581798884132429,C4bp
Mef2a,0.015771565252210355,Mef2a
Cct7,-0.01577137293254303,Cct7
Actr2,0.015770536704092928,Actr2
Nsun2,0.015763854010596653,Nsun2
Atad3a,-0.01574719811015832,Atad3a
Mink1,-0.015733910370445043,Mink1
Lrpprc,0.01572982111769252,Lrpprc
Afg3l2,-0.015685720359830745,Afg3l2
Slc10a1,-0.015679572719618336,Slc10a1
Aff1,0.015677278448219492,Aff1
Cgnl1,0.015676365790266485,Cgnl1
Mvp,-0.01565386454381598,Mvp
Gapdh,0.015619239862792214,Gapdh
Nfib,-0.015617080858777839,Nfib
Hagh,-0.01556992582248656,Hagh
Zfp207,-0.015566423211895823,Zfp207
Lmbrd2,0.01556457986830968,Lmbrd2
Eaf1,0.015550795726316343,Eaf1
Mfsd1,-0.01552679542719616,Mfsd1
Serpina3m,-0.015499354800825009,Serpina3m
Flot2,-0.015492148254499806,Flot2
Slc30a10,0.015486605065545677,Slc30a10
Ptpra,0.015481565719411785,Ptpra
BC004004,-0.015449045747947941,BC004004
Rgn,0.015448114225542393,Rgn
Idh2,-0.015439263425486857,Idh2
Mbtps1,0.015386627803369118,Mbtps1
Psmd8,-0.015376531997954641,Psmd8
Copa,0.015364866740003756,Copa
Cyp2j6,-0.01535714739987003,Cyp2j6
Pm20d1,0.015342128520723487,Pm20d1
Col18a1,0.015340444211279104,Col18a1
Vps4b,0.015317927017470442,Vps4b
Aldh1b1,-0.015289012300290858,Aldh1b1
Timm29,0.015255256746208529,Timm29
Flii,0.01525017584116866,Flii
Rnf187,-0.015210038237218603,Rnf187
Serpina3k,-0.015187343072222019,Serpina3k
Prxl2a,-0.015172709199814326,Prxl2a
Txnrd1,0.015130215956791019,Txnrd1
Copz1,-0.015118014747679154,Copz1
Net1,0.015114479711130138,Net1
Acsm1,-0.015077491403553514,Acsm1
Ces1f,-0.015069612811037929,Ces1f
Sec61b,-0.015066555593344263,Sec61b
Mrps7,-0.015058517840827618,Mrps7
Tmed10,-0.015053098424637916,Tmed10
Psmc1,-0.015049803500059212,Psmc1
Noct,0.015045136202769814,Noct
Usp19,-0.015045016474139222,Usp19
Ppp1r15b,0.015042875736022825,Ppp1r15b
Hnrnpul1,0.015042511807016691,Hnrnpul1
Msra,-0.01503181793502383,Msra
Gtf2i,0.015005315371109848,Gtf2i
Larp1,-0.014981005196041893,Larp1
Alas2,-0.014978969931636813,Alas2
Ddx50,0.014965352167666025,Ddx50
Anxa7,-0.014938618353652577,Anxa7
Cryz,0.014938164396540726,Cryz
Dbt,-0.014926491425055727,Dbt
Rpl23,-0.014903982507669639,Rpl23
Slc30a5,0.01488072765632339,Slc30a5
Capn2,0.01486499598731621,Capn2
Mia2,0.014840325955881382,Mia2
Kyat3,-0.014811089885850713,Kyat3
Abcd3,0.014806955995048138,Abcd3
Syncrip,0.014806457260819377,Syncrip
Retreg1,-0.01479987722226448,Retreg1
Lratd2,0.0147427548732223,Lratd2
Ppp2r5c,0.014742279389680766,Ppp2r5c
Nrd1,-0.01471887094021716,Nrd1
Il13ra1,0.01471457521888811,Il13ra1
Ube2i,-0.014714477660312043,Ube2i
Ywhaq,0.014677763997233481,Ywhaq
Slc25a30,-0.01467652987190889,Slc25a30
Adam10,0.014647274141820335,Adam10
Bod1l,0.01464425265159313,Bod1l
Fn1,0.014636069174168105,Fn1
Slc31a1,-0.014601525690207378,Slc31a1
Arl6ip1,-0.014592629166444545,Arl6ip1
Slc6a12,-0.014586468611081472,Slc6a12
F2,-0.014584806864834236,F2
Igtp,0.014581924788784827,Igtp
Ldha,0.014570453116688926,Ldha
Cic,-0.014550799865074982,Cic
Api5,0.014505402050925417,Api5
Dynlt3,-0.014474758790965072,Dynlt3
Acaa1b,-0.014462355037312434,Acaa1b
Rpl27a,-0.014421550189095243,Rpl27a
Pum1,0.014413149116596226,Pum1
Nsdhl,0.014407120067953234,Nsdhl
Tmbim6,-0.014362965095959636,Tmbim6
Tollip,0.014354999343068211,Tollip
Pum2,0.014350869905864427,Pum2
Gdap2,0.014325094795321801,Gdap2
Samm50,-0.01431757314925324,Samm50
Atp5l,0.014316146520076975,Atp5l
Mycbp2,0.014315306326243718,Mycbp2
Tcea1,-0.01430945948830731,Tcea1
Slc45a3,-0.014282918283167318,Slc45a3
S1pr1,0.014276830082149907,S1pr1
Calm1,-0.0142367807588514,Calm1
Ndufs2,-0.014222365295061386,Ndufs2
Micos13,-0.01421550857104238,Micos13
Trip4,0.014213908757097897,Trip4
Smoc1,-0.01420932173300475,Smoc1
Pkd1,-0.014202844333906978,Pkd1
Deptor,-0.014201911710753592,Deptor
Tm6sf2,-0.014199570348324269,Tm6sf2
Inhbc,-0.014189860558152963,Inhbc
Grb2,-0.01418918388506609,Grb2
Ube2v1,-0.014183259280683895,Ube2v1
Ddx54,0.014167041341412969,Ddx54
Cul3,0.014162316628411676,Cul3
Pnp,0.014134308754997856,Pnp
Eif4e2,-0.014116764404543585,Eif4e2
Ogt,-0.014093872946043017,Ogt
Gnb1,-0.014084074286063952,Gnb1
Nceh1,-0.014077461968305345,Nceh1
Eif5a,-0.014075110562126524,Eif5a
Rgs5,0.014068043253031175,Rgs5
Ugt2b5,-0.014065609577185318,Ugt2b5
Ildr2,0.014029700964673075,Ildr2
Fbxo3,0.013962753828586081,Fbxo3
Immt,0.013939021955274947,Immt
Vars,-0.013925560753722371,Vars
Cox6c,-0.013910062147230791,Cox6c
Pnrc1,0.013901904150201256,Pnrc1
Pdp2,-0.013900315534325905,Pdp2
Sephs2,0.013892930368815573,Sephs2
Ampd2,-0.013888839697919242,Ampd2
Ugt3a2,0.013871850896642389,Ugt3a2
Ilrun,0.013819675532378459,Ilrun
Ahr,-0.013793202215253701,Ahr
Cyp8b1,0.013785161455044813,Cyp8b1
Bgn,-0.013777141426115417,Bgn
Slc2a9,-0.013744691496792801,Slc2a9
Nudt9,-0.013736809397956443,Nudt9
Ttpa,0.013731026328732104,Ttpa
Syap1,0.01372210824796995,Syap1
Mgat1,-0.013696905605338426,Mgat1
Gpld1,-0.013653245831596224,Gpld1
Hmgcs1,0.01363756678127612,Hmgcs1
Emc7,-0.013635862225770817,Emc7
Hspa5,0.01361213493735407,Hspa5
Errfi1,-0.013609343235007539,Errfi1
Akr1c12,-0.013600852918566423,Akr1c12
Rpl6,-0.013597400311621573,Rpl6
Tspan12,-0.013587717496856144,Tspan12
Slc16a7,-0.01357933656171686,Slc16a7
Slc35a3,0.013559040622388724,Slc35a3
Hes6,-0.013532257583764947,Hes6
Scarb2,0.013524635808592618,Scarb2
Mgat2,0.013515009460806275,Mgat2
Ssu72,0.013514450708392455,Ssu72
Ddah1,0.013494090014756367,Ddah1
Grsf1,0.013492441472221782,Grsf1
Tnpo3,-0.013488593204166118,Tnpo3
Cyp2b13,-0.01347906521201659,Cyp2b13
App,0.013465998580870175,App
Ssh2,0.01346558098565945,Ssh2
Epas1,-0.013465187184422129,Epas1
Trak1,-0.013444159180046936,Trak1
Sppl2a,0.01342626889138993,Sppl2a
Mpc1,-0.013419102747286867,Mpc1
Oplah,-0.013417693105125346,Oplah
Cavin2,0.013398066226255669,Cavin2
Sdc3,0.013388136836157366,Sdc3
Dera,0.01337484149728895,Dera
Ubxn4,-0.013369600778143358,Ubxn4
Vapb,0.013367086202816245,Vapb
Cpb2,-0.013352942590778207,Cpb2
Shpk,0.013342971174793718,Shpk
Eif4h,0.013339295883522196,Eif4h
Amacr,-0.01333273480443298,Amacr
Clic4,0.013328071188817755,Clic4
Erp44,-0.013315064122939688,Erp44
Ube2g1,-0.013313072047278043,Ube2g1
Xpo6,0.013312779934948102,Xpo6
Gstz1,-0.013301476074930858,Gstz1
Stra6l,-0.013281409948334082,Stra6l
Mtfr1,0.01327398666033697,Mtfr1
Amfr,0.013252315946775138,Amfr
Atrn,0.013245189638088286,Atrn
Ero1b,0.01323290023523681,Ero1b
Zc3h14,0.013228770003296631,Zc3h14
Stard5,-0.0132232592692515,Stard5
Rida,-0.013214447583153483,Rida
Dcun1d4,0.0132128723481333,Dcun1d4
Cyp4v3,-0.013203298567333996,Cyp4v3
Lzts3,0.013187459417456917,Lzts3
F5,0.013186234626069373,F5
Mtarc1,-0.0131821963197762,Mtarc1
Tob1,0.01318095084206651,Tob1
Fam234a,-0.013179786700414572,Fam234a
Maco1,-0.013173060360691168,Maco1
Ctdsp2,0.013137050229395103,Ctdsp2
Hsdl2,0.013124869481860235,Hsdl2
Arhgdia,-0.013119182739399231,Arhgdia
Tmem245,0.013111684243963896,Tmem245
Col3a1,-0.013089721823421522,Col3a1
Plcxd2,-0.01308815909433056,Plcxd2
X2610507B11Rik,0.013085841874685356,X2610507B11Rik
Kmo,0.013081756365205973,Kmo
Sigmar1,0.013077128330200144,Sigmar1
Kras,-0.013070116265079779,Kras
Ssr3,0.013067552728406671,Ssr3
Agtr1a,-0.013057365321832015,Agtr1a
Rabgap1l,0.013048127496228645,Rabgap1l
Ankrd11,-0.01302862969449659,Ankrd11
Nfyb,-0.012992811826626604,Nfyb
Lap3,0.012989001613398932,Lap3
Eno1,0.012988405986382151,Eno1
Naa15,-0.012981084316009776,Naa15
Fads6,-0.012956275321059254,Fads6
Psma1,0.012948439946281172,Psma1
Atf7ip,0.012937796394674125,Atf7ip
Pim3,-0.012935792395894805,Pim3
Scpep1,-0.012921749159440747,Scpep1
Pex19,-0.012920859336972568,Pex19
Hyou1,0.01291950536405226,Hyou1
Hc,0.012912708734312226,Hc
Lyz2,-0.012896090032165573,Lyz2
Arhgef19,-0.012887376468951146,Arhgef19
Wac,-0.012878154057544566,Wac
Ltbp4,-0.012877714797156393,Ltbp4
Suclg2,0.012859477317159347,Suclg2
Ccpg1,-0.012827256813179151,Ccpg1
Mob3b,0.012825551634433831,Mob3b
Krt18,-0.012824284384827356,Krt18
Mfsd4b1,-0.01279397983588901,Mfsd4b1
Palmd,-0.012789295170278579,Palmd
Cct4,0.012770615906402194,Cct4
Pnkd,-0.01277037654689894,Pnkd
Fgfr3,-0.012769610713359542,Fgfr3
Pink1,0.01273496717987677,Pink1
Ep300,0.012734574892995608,Ep300
Baz2a,-0.0127340720465238,Baz2a
Ufm1,0.012733591798302227,Ufm1
Upb1,-0.01272935463533519,Upb1
Abhd15,0.012712609602092233,Abhd15
Dhrs3,-0.012703895202627396,Dhrs3
Chmp1a,-0.01269753097063311,Chmp1a
Lrtm1,-0.012693660729840652,Lrtm1
Tm2d2,-0.012691444655808974,Tm2d2
Pttg1ip,-0.012685290073485468,Pttg1ip
Cdadc1,-0.0126826807166579,Cdadc1
Fzd4,0.012682609300326648,Fzd4
Timd2,-0.012659900965589943,Timd2
Crebl2,0.012654446597990086,Crebl2
Tab2,0.01265217495377761,Tab2
Lclat1,0.012639320086702512,Lclat1
Sult2a1,-0.012565430144663152,Sult2a1
Rab22a,0.012551244283449286,Rab22a
Atf2,0.01250776236810182,Atf2
Tm7sf3,-0.01250545784082451,Tm7sf3
Kank2,0.012500387012496698,Kank2
Actr1b,-0.012497131701952468,Actr1b
Zcchc2,0.012483973271497176,Zcchc2
Swi5,-0.012476811364077377,Swi5
Perp,-0.012476608319762337,Perp
Klf13,0.012474827653580305,Klf13
Cpsf1,0.012474195848267956,Cpsf1
Aamp,-0.01246471487970584,Aamp
Bcar1,0.012455615540174401,Bcar1
Slc23a1,-0.012449411359895614,Slc23a1
Lamp2,-0.012446163177616716,Lamp2
Ppp1r12a,-0.012442434287982277,Ppp1r12a
Hspg2,0.012436548840175341,Hspg2
Dag1,0.012434155630743243,Dag1
Cyp2j5,0.012408736120146617,Cyp2j5
Dhrs1,0.012387693164136598,Dhrs1
Ptges3,-0.012381761751253006,Ptges3
Otc,0.012377987237462732,Otc
Tmem64,0.012377820936251505,Tmem64
Dock8,0.012375801911585164,Dock8
Nek9,0.012330378008058826,Nek9
Dhcr7,-0.012329460702272128,Dhcr7
Ddx6,0.012317694785902604,Ddx6
Lpgat1,0.012314041386181475,Lpgat1
Uck1,0.012308943206127331,Uck1
Numa1,0.01230466882868167,Numa1
Klf6,0.012280750474754736,Klf6
Ethe1,0.012279027865470738,Ethe1
Csnk2a1,0.012240412414032835,Csnk2a1
Slc35e1,-0.012226910430943016,Slc35e1
Trappc11,0.012220137302397906,Trappc11
Cyb5r3,-0.012214457938276737,Cyb5r3
Dnm2,-0.01220730507606668,Dnm2
Lyn,0.012204093306980012,Lyn
Sucla2,0.012192868776789375,Sucla2
Ppp4r2,0.01217506912501986,Ppp4r2
Akr7a5,-0.012159503512644717,Akr7a5
Bsdc1,0.012159052510918271,Bsdc1
Aldh7a1,0.01215105384996743,Aldh7a1
Decr1,-0.012143794877002553,Decr1
Rpl39,-0.012086525393364142,Rpl39
Purb,0.012081345220944551,Purb
Tpm4,0.012048817759176636,Tpm4
Zbed6,-0.012048112699665435,Zbed6
Zwint,0.012039049097148558,Zwint
Ubn2,0.012037979885935095,Ubn2
Gatad2a,0.012032563166407984,Gatad2a
Cfhr1,-0.01200482848206463,Cfhr1
Tst,-0.011982641627745328,Tst
Ubtf,-0.01197994538131943,Ubtf
Cnot2,0.011916265924689083,Cnot2
Brd2,-0.01191239949977043,Brd2
Mat2a,-0.011910416787428824,Mat2a
Stau1,-0.011904525909220474,Stau1
Btg1,0.011869198332771535,Btg1
Ern1,0.01186727223873562,Ern1
Gnmt,-0.011843499278710552,Gnmt
Gstm2,-0.011810686335344734,Gstm2
Chchd3,-0.011766901289341235,Chchd3
Akr1c19,-0.011764818787748293,Akr1c19
Tut7,0.011762819088337654,Tut7
Vmp1,0.011755959338927143,Vmp1
Nipsnap3b,0.011725068932322643,Nipsnap3b
M6pr,0.011722428686085796,M6pr
Os9,-0.011716901369629565,Os9
Cyp4a10,0.011709888950915504,Cyp4a10
Pank1,0.011708751121849627,Pank1
Fam13a,0.011704537186212918,Fam13a
Erlin2,0.01169432390426592,Erlin2
Shmt1,0.0116511162630996,Shmt1
X2810459M11Rik,0.01163264533116458,X2810459M11Rik
Zfp36l1,-0.011615496219775263,Zfp36l1
Trpc4ap,0.011606475193037726,Trpc4ap
Stard7,0.011583261094966917,Stard7
Tut4,0.011549627042986508,Tut4
Cyb5a,-0.011547362290661395,Cyb5a
Hadha,0.011531795653701646,Hadha
Mindy1,-0.011519996271990029,Mindy1
Usp7,0.011506161557125699,Usp7
Slc27a5,-0.011499702231317875,Slc27a5
Baz1b,-0.011494522307496362,Baz1b
Wdtc1,0.01148006396850834,Wdtc1
Hnrnpa3,-0.011476768300344938,Hnrnpa3
Ar,0.011470085403220526,Ar
Adgrf5,0.011451972336355708,Adgrf5
Ugt2b36,0.011433088234483935,Ugt2b36
Slc19a2,0.011430343772211264,Slc19a2
Klf10,-0.01141908242415847,Klf10
Bag1,-0.011406643449168932,Bag1
Inf2,0.01140249802601447,Inf2
Ttc39b,-0.011390910746428107,Ttc39b
Zdhhc5,-0.011378347067453328,Zdhhc5
Chtop,-0.011371070311189889,Chtop
D5Ertd579e,-0.011332968356349211,D5Ertd579e
Rnf4,0.011305583433507654,Rnf4
Ltbr,-0.011305132199686974,Ltbr
Jak1,0.011303035184188417,Jak1
Idh1,0.011288033477223855,Idh1
Ubxn6,-0.011277286997524016,Ubxn6
Ndufb2,-0.011269815342971076,Ndufb2
Galnt2,0.011268181202665921,Galnt2
Tgoln1,0.011260068921601774,Tgoln1
Ppib,-0.01125532817597548,Ppib
Eif4a3,0.011240153744414992,Eif4a3
Calm2,-0.011239837137016814,Calm2
Tent4b,0.011225186727179221,Tent4b
Mocs2,-0.011216367258481644,Mocs2
Dnajb9,-0.011211642719978846,Dnajb9
Cops5,-0.011185059521395391,Cops5
Sec63,0.011166535504328133,Sec63
Galm,0.0111538854052305,Galm
Cs,0.01112057299808687,Cs
Eif2ak1,0.011087293230090315,Eif2ak1
Khsrp,0.011075021479979553,Khsrp
Dpp3,0.011072472044873782,Dpp3
U2surp,-0.01107109574022538,U2surp
Usp48,0.0110656070047158,Usp48
Zbtb7a,-0.011041883141263868,Zbtb7a
Psmb3,-0.010977259097433838,Psmb3
Sec31a,0.01097001306965895,Sec31a
Rictor,0.010960201350923083,Rictor
Fech,0.010925413235277891,Fech
Cop1,0.010921779907193053,Cop1
Cul4a,0.010920846927229277,Cul4a
Upf1,-0.01092043421986779,Upf1
Sub1,-0.010915406842200086,Sub1
Yipf3,-0.010909902214139186,Yipf3
Cct5,0.010893419410421318,Cct5
Sympk,-0.010877930169585067,Sympk
Eif3c,0.010867686805717699,Eif3c
Tbc1d2b,0.010860768634993067,Tbc1d2b
Serpind1,-0.01085974232983912,Serpind1
Fbp1,0.010840344643960519,Fbp1
Arfgap2,-0.010829781673243872,Arfgap2
Chd4,-0.010800919328747828,Chd4
Ube2j1,0.01078840313534254,Ube2j1
