ProbeID	GeneSymbol
ILMN_2639272	Ddx21
ILMN_2831283	Tmem43
ILMN_2529763	Dock7
ILMN_2616346	Dock7
ILMN_1221901	Dock7
ILMN_2537125	Dock7
ILMN_2692853	C030006K11Rik
ILMN_2629030	Nudt16
ILMN_2616479	Mep1a
ILMN_2524691	Dipk2a
ILMN_1214024	2310002L09Rik
ILMN_1249000	Ecrg4
ILMN_1229246	Spata2l
ILMN_3162854	Patj
ILMN_1256771	Grk3
ILMN_3109979	Grk3
ILMN_1213474	Cited1
ILMN_2526042	Scaf8
ILMN_1229911	Arhgef28
ILMN_1251248	Ebf2
ILMN_2828819	Lig3
ILMN_1246976	Lig3
ILMN_2663121	Glra4
ILMN_2885206	Bnc2
ILMN_2721466	Bnc2
ILMN_2597769	Igf2
ILMN_2999447	1700123O20Rik
ILMN_2597332	1700123O20Rik
ILMN_2980379	Treml2
ILMN_2772889	Olfr1209
ILMN_2838492	Styx
ILMN_2937184	Pkmyt1
ILMN_2684115	2210010C04Rik
ILMN_2595732	Nfil3
ILMN_1218311	Fam53a
ILMN_2772117	Itln1
ILMN_2744522	Fgf14
ILMN_1253923	Cdh12
ILMN_2985389	Cdh12
ILMN_2710942	Apob
ILMN_2757778	Olfr1413
ILMN_3143088	Zfp868
ILMN_1228048	Zfp868
ILMN_2533104	Kctd14
ILMN_1214319	Gemin6
ILMN_2631813	Gemin6
ILMN_2747037	Dkk1
ILMN_2879910	Atp6v1b1
ILMN_2639900	Cyp24a1
ILMN_2667577	Olfr935
ILMN_2845370	Mucl2
ILMN_2681569	Mucl2
ILMN_2613796	Olfr800
ILMN_2762514	Mier2
ILMN_1241310	Cpne8
ILMN_2598074	Fbxo16
ILMN_2639384	Fndc3a
ILMN_1239808	Lysmd2
ILMN_2968729	Nqo2
ILMN_2968731	Nqo2
ILMN_1247930	Nqo2
ILMN_2972748	Epha1
ILMN_2655694	Med9
ILMN_1259616	Musk
ILMN_2541185	Niban3
ILMN_2712064	Yars2
ILMN_1252507	Vmn2r98
ILMN_2682702	Gm4814
ILMN_2998173	Gm6548
ILMN_1232888	Tex46
ILMN_2770304	Cacna1b
ILMN_2732246	Slc9a4
ILMN_2460094	Wnt10a
ILMN_2628744	Tmco3
ILMN_1223695	Trmo
ILMN_2595200	Rtl8a
ILMN_2444859	Sgcg
ILMN_1244737	Rlf
ILMN_2444886	Rlf
ILMN_1237132	AW549877
ILMN_1229454	Cuedc1
ILMN_1243601	Il6
ILMN_2760226	B9d2
ILMN_2607827	Scp2d1
ILMN_1233187	Max
ILMN_2533364	AY761185
ILMN_1257987	Slc7a3
ILMN_1212906	Slc7a3
ILMN_1214132	Zbed3
ILMN_2755179	Stum
ILMN_1217350	Stum
ILMN_1227342	Cdkn2a
ILMN_3023451	Zfp984
ILMN_3095859	Zfp984
ILMN_2602257	Tmem68
ILMN_3099751	Prmt2
ILMN_1216953	Prmt2
ILMN_2746766	Ppp2r5a
ILMN_1259450	Eya4
ILMN_2741950	Psmd2
ILMN_3157483	Ets1
ILMN_2770739	Ets1
ILMN_1214957	1700125H20Rik
ILMN_1245328	Calhm5
ILMN_2702868	Chpf2
ILMN_2672104	Olfr513
ILMN_1251160	Mef2a
ILMN_1248647	Mef2a
ILMN_1243869	Klrc2
ILMN_1216791	Dpf2
ILMN_2453076	Ypel3
ILMN_3120194	Arhgap6
ILMN_2781178	Ccl20
ILMN_2734408	Dimt1
ILMN_2555412	Cacna2d4
ILMN_2628647	Ddc
ILMN_2542885	Rplp2
ILMN_1226382	Ninl
ILMN_3135931	Rpl38
ILMN_2594971	Rpl38
ILMN_2529717	Cyp4a14
ILMN_2973897	Atp5l
ILMN_2705268	Atp5l
ILMN_2707079	Sirt5
ILMN_2711045	Sirt5
ILMN_2601928	Pnmal1
ILMN_2724841	Stac3
ILMN_2770137	Prss39
ILMN_1222171	Trmt10a
ILMN_1259848	Vps25
ILMN_3000008	Vps25
ILMN_2643443	Sall1
ILMN_2853800	Sall1
ILMN_2941052	Rgmb
ILMN_1235522	Rgmb
ILMN_2941058	Rgmb
ILMN_2624153	Hes5
ILMN_1213305	Nbea
ILMN_1243907	Herc1
ILMN_2711506	Herc1
ILMN_2637982	Herc1
ILMN_2593116	Fbxl22
ILMN_2477326	Dhrs4
ILMN_2658054	Dhrs4
ILMN_1259173	Gm4846
ILMN_3160592	Frg2f1
ILMN_1259792	Atxn1l
ILMN_2533287	Atxn1l
ILMN_1213123	Adam23
ILMN_1242144	Adam23
ILMN_1224611	Gcfc2
ILMN_2607657	Gcfc2
ILMN_2719687	Cyp4f16
ILMN_2792351	Cyp4f16
ILMN_2729452	Cyp4f16
ILMN_3098994	Erich6
ILMN_3026210	Erich6
ILMN_2623112	Fam168a
ILMN_2895339	Fam168a
ILMN_1223302	Usp2
ILMN_2705176	Tmem231
ILMN_2703464	Tmem231
ILMN_2664040	Alas1
ILMN_2675523	Slc25a30
ILMN_1246284	Il13ra2
ILMN_1235470	Hnrnpc
ILMN_2684268	Mgat4b
ILMN_2609073	Mgat4b
ILMN_2875336	Gcat
ILMN_1254564	Kbtbd2
ILMN_2710905	S100a8
ILMN_1225218	Kng1
ILMN_2788221	Kng1
ILMN_2788223	Kng1
ILMN_2727220	Ntrk1
ILMN_2976159	Mreg
ILMN_1231294	Mrpl15
ILMN_2645460	Ooep
ILMN_2764995	Ipo5
ILMN_2723369	Nipal2
ILMN_1223548	Nipal2
ILMN_1216617	Kmt2d
ILMN_1239795	Snrpb
ILMN_1237212	Tysnd1
ILMN_3106203	Clta
ILMN_1250738	Pask
ILMN_2933138	Pask
ILMN_2499177	Vmn1r172
ILMN_2959825	Vmn1r172
ILMN_1217709	Rpl23a
ILMN_1238533	B3galnt2
ILMN_2943762	B3galnt2
ILMN_1220974	B3galnt2
ILMN_1231605	B3galnt2
ILMN_1253347	4921507P07Rik
ILMN_1227404	C8b
ILMN_1259546	Pyy
ILMN_2667972	Celf1
ILMN_1221266	Celf1
ILMN_2667971	Celf1
ILMN_2639744	Pacsin3
ILMN_2661982	Trim12c
ILMN_2492377	Ube2v1
ILMN_1235589	Gm3414
ILMN_1252036	Fgd4
ILMN_2680011	Fgd4
ILMN_3123889	Zfp277
ILMN_2668756	Olfr73
ILMN_2422067	Clcnkb
ILMN_2901056	Gtpbp6
ILMN_1258502	4930480E11Rik
ILMN_3007898	Kdm1b
ILMN_1217184	Kdm1b
ILMN_1237236	Kdm1b
ILMN_2632778	Kdm1b
ILMN_2761563	Dnaaf4
ILMN_1230644	Olfr1259
ILMN_2613504	Kifc2
ILMN_2510943	Trpc1
ILMN_1241563	Trpc1
ILMN_2840247	Zfp157
ILMN_1235580	Zfp157
ILMN_2658741	Tas2r107
ILMN_2612283	Gata2
ILMN_2754222	Rpp25
ILMN_2699522	Dyrk3
ILMN_1218471	Septin3
ILMN_1257919	Septin3
ILMN_2656042	Ndufaf6
ILMN_2616612	Tmub2
ILMN_2637449	Sfmbt1
ILMN_1222803	Hspa9
ILMN_2821196	Hspa9
ILMN_1236994	Uqcc1
ILMN_2870950	Uqcc1
ILMN_2431088	Tpsg1
ILMN_1246201	Cacna1h
ILMN_2495939	Usp21
ILMN_2694578	Sec63
ILMN_1248737	4930481A15Rik
ILMN_3160480	Olfr1463
ILMN_2685468	Trim61
ILMN_3160578	Defb43
ILMN_1226530	Ston2
ILMN_2944185	Nit2
ILMN_2681622	Nit2
ILMN_2753219	Rpl36a
ILMN_2608441	Dffb
ILMN_3105563	Dmkn
ILMN_3032088	Dmkn
ILMN_1213749	Nek10
ILMN_2925424	Slc2a13
ILMN_2666607	Alppl2
ILMN_1221869	Uhmk1
ILMN_1256927	Fam83g
ILMN_1258744	Brd8dc
ILMN_1253370	Arhgap20
ILMN_2959729	Arhgap20
ILMN_2662351	Hoxd3
ILMN_2593368	Mat2a
ILMN_1248368	Mat2a
ILMN_1258415	Mat2a
ILMN_1234165	Clec4g
ILMN_2710656	Myf5
ILMN_3162163	Tifab
ILMN_2618257	Slc24a1
ILMN_2744998	Entpd8
ILMN_2681156	BC016579
ILMN_2459676	B430010I23Rik
ILMN_2752206	Ap5z1
ILMN_1250592	Inpp5e
ILMN_1246859	Rhobtb2
ILMN_1238898	Rhobtb2
ILMN_1228970	Rhobtb2
ILMN_2764651	Mt3
ILMN_1228501	Tob2
ILMN_2507494	Tmem141
ILMN_1246624	Grk4
ILMN_1222339	Timm17b
ILMN_1225161	Gmps
ILMN_2954195	Scyl1
ILMN_3071312	Ldb3
ILMN_2768077	Hsf2bp
ILMN_1244618	Dlk1
ILMN_2771738	Dlk1
ILMN_2737776	Pias1
ILMN_2684450	Rlim
ILMN_2803156	Ppp1r2-ps9
ILMN_2810405	Myo1g
ILMN_2907499	Tatdn2
ILMN_1227576	Vwa1
ILMN_2691798	Clns1a
ILMN_2649083	Clns1a
ILMN_3005080	Clns1a
ILMN_1225985	Serpina7
ILMN_1235967	Mbtps2
ILMN_3003476	Tulp1
ILMN_1236774	Tulp1
ILMN_1216269	Tulp1
ILMN_2683757	Sptbn4
ILMN_1220650	1600012P17Rik
ILMN_2543006	Wwp1
ILMN_2708609	Rfx3
ILMN_1241965	Mitf
ILMN_2536614	Dnajc21
ILMN_2777591	Psma1
ILMN_1237140	Sf3b3
ILMN_1248192	Lcorl
ILMN_1223349	Olfr697
ILMN_2643049	Chst8
ILMN_2763077	BC005624
ILMN_1248400	BC005624
ILMN_2604310	Eci3
ILMN_2770926	Ap1m1
ILMN_1227858	Frmd5
ILMN_2543107	Osm
ILMN_3113571	Adgrg2
ILMN_2770944	Cyp2c68
ILMN_2759003	Tyw3
ILMN_2856457	Krtap16-3
ILMN_2544343	Nt5dc2
ILMN_2727432	Stab1
ILMN_2609101	Herc6
ILMN_2815450	Serpina4-ps1
ILMN_3009354	Rbl2
ILMN_1259470	Tmem176b
ILMN_1242457	Fpr2
ILMN_1254229	Serpinb1c
ILMN_2646138	Tmem11
ILMN_1229350	Bmp8b
ILMN_3001914	Nfkbia
ILMN_1225235	Mta1
ILMN_2938047	Etv5
ILMN_2867158	Cldn34c1
ILMN_2919882	Tmem102
ILMN_2706857	Brk1
ILMN_2958417	Brk1
ILMN_1259113	Olfr933
ILMN_1228510	Rho
ILMN_1237606	Foxp4
ILMN_1223499	Nos2
ILMN_2417824	Vipr1
ILMN_1231649	Vipr1
ILMN_1223838	Olfr875
ILMN_2912598	Ap3m2
ILMN_1227451	Zfp61
ILMN_2475363	Zfp61
ILMN_1255650	Sfta3-ps
ILMN_2658461	Mustn1
ILMN_2811562	Olfr99
ILMN_1232900	Zfp932
ILMN_2720620	Zfp932
ILMN_2443085	Trpm7
ILMN_2814333	Eif2d
ILMN_2564227	Gm13553
ILMN_2926155	Rbm38
ILMN_2623434	Ttll8
ILMN_2992814	Lin28a
ILMN_1220027	Lin28a
ILMN_2525870	Lin28a
ILMN_3120532	Calcr
ILMN_3045078	Calcr
ILMN_1232225	Pigh
ILMN_1238592	Plekhh1
ILMN_2749737	Dpp7
ILMN_3007862	Abhd14b
ILMN_1244892	Pacsin1
ILMN_1240357	Mroh4
ILMN_1212836	Ptprc
ILMN_2671984	Ptprc
ILMN_2818498	Mup21
ILMN_2975640	Snrpg
ILMN_1254829	Spem2
ILMN_1235042	Gpr85
ILMN_2854983	Gpr85
ILMN_1216302	Gpr85
ILMN_2769567	F2rl1
ILMN_2801568	Sdhaf3
ILMN_2689569	Tmem219
ILMN_1213840	Tube1
ILMN_1226851	Abca1
ILMN_1224574	Cdh8
ILMN_3028837	Pcdh9
ILMN_1243310	Pcdh9
ILMN_1248508	Pcdh9
ILMN_1231837	Pcdh9
ILMN_2665527	Olfr854
ILMN_1231036	Rims4
ILMN_2626805	Tbx20
ILMN_2789047	Ska2
ILMN_1224684	Vmn1r47
ILMN_1232953	Gm6497
ILMN_1213101	Lig1
ILMN_1248184	Senp1
ILMN_1243473	Slc38a1
ILMN_1219593	1700129C05Rik
ILMN_2736212	Tmem200a
ILMN_2925281	Abcd3
ILMN_2447373	Abcd3
ILMN_3162156	Defb18
ILMN_1223819	Stk25
ILMN_2589403	Npdc1
ILMN_1260262	Mrpl30
ILMN_2461340	Il1rl1
ILMN_1229041	Pira1
ILMN_3092923	Prkag3
ILMN_2610156	Neo1
ILMN_2655832	Olfr398
ILMN_2539337	Zfp467
ILMN_1216901	Mfsd11
ILMN_2467917	Zfp239
ILMN_2716195	H2bc9
ILMN_2831618	Barx1
ILMN_1249829	Mybl2
ILMN_2637886	Mybl2
ILMN_2826881	Mybl2
ILMN_2534090	Mars1
ILMN_1219360	Olfr338
ILMN_2535056	Olfr338
ILMN_2691243	Fam135a
ILMN_2790188	Fam135a
ILMN_2429437	Ccdc92
ILMN_2598374	Ccdc92
ILMN_2984110	Plvap
ILMN_2778151	Sox9
ILMN_1242099	1110004F10Rik
ILMN_2647898	Foxd2os
ILMN_2845744	Dnaaf1
ILMN_3162639	Kcnq2
ILMN_1246723	Mageb2
ILMN_1230916	Morf4l1-ps1
ILMN_2441899	Tyms
ILMN_2800549	Olfr308
ILMN_1237188	B430212C06Rik
ILMN_2763651	Npm1
ILMN_1253416	Vmn2r96
ILMN_2853658	Pelo
ILMN_3094506	Arhgef15
ILMN_3022252	Arhgef15
ILMN_1229082	Klhl21
ILMN_1219845	Six4
ILMN_1213564	Vmn2r42
ILMN_2542820	Vmn2r42
ILMN_2529531	Prkrip1
ILMN_2518068	Dido1
ILMN_1248268	Zfp709
ILMN_1227120	Zfp709
ILMN_1228695	Zfp709
ILMN_3144963	Taf9
ILMN_2655555	Taf9
ILMN_2750778	Rabgap1l
ILMN_2439313	Cdk19
ILMN_1239786	Rtn4
ILMN_1228629	Zfp704
ILMN_1225146	Zfp704
ILMN_3078706	Gm5622
ILMN_3158002	Gm5622
ILMN_2831669	Gm4952
ILMN_1226845	Zfp81
ILMN_2596961	Mavs
ILMN_2456617	Mapk8
ILMN_2856320	Krt40
ILMN_2861482	Pp2d1
ILMN_2670271	Rsph3a
ILMN_2875629	Csn1s2b
ILMN_1241293	Cldn5
ILMN_2615672	Prelid2
ILMN_1225956	Gtsf1
ILMN_1250771	Prorsd1
ILMN_2843548	Chmp7
ILMN_2444322	Eya1
ILMN_2430513	Eya1
ILMN_2686435	Eya1
ILMN_2638487	Eya1
ILMN_2438839	Uts2b
ILMN_1225284	4933434E20Rik
ILMN_1239331	Lgalsl
ILMN_2679386	Gsn
ILMN_2531455	Mcc
ILMN_2550962	Gm19757
ILMN_2707308	Cct5
ILMN_2603791	Sprr2g
ILMN_1227327	Bcat1
ILMN_2809167	Pttg1
ILMN_1244260	Atp6v1c2
ILMN_2861445	Fbxo30
ILMN_3160331	Wfdc13
ILMN_2739219	Acad10
ILMN_2744129	Acad10
ILMN_2709374	Lsamp
ILMN_1255332	Lsamp
ILMN_1256652	Fut9
ILMN_2685821	Fut9
ILMN_2588067	Gabbr2
ILMN_2546546	Grb10
ILMN_2748402	Col5a1
ILMN_2703171	Arhgap6
ILMN_1234020	A930005H10Rik
ILMN_1257512	Ttc14
ILMN_1229253	Aven
ILMN_1259440	6720489N17Rik
ILMN_3003383	Olfr10
ILMN_2701018	Olfr10
ILMN_2705623	Olfr10
ILMN_2742075	Cd14
ILMN_2993109	Ddit4
ILMN_2611352	Czib
ILMN_2962312	Gpatch3
ILMN_1221921	Emc2
ILMN_2814431	Emc2
ILMN_1229301	Immp1l
ILMN_2732491	Tafa5
ILMN_2754220	Tor1aip2
ILMN_2642007	Tor1aip2
ILMN_2980044	Asah2
ILMN_2746704	Smim20
ILMN_2705878	Limd2
ILMN_2702519	D630004N19Rik
ILMN_2828877	Met
ILMN_1235187	2610524H06Rik
ILMN_2553253	Psd3
ILMN_2606848	Kars
ILMN_1258115	Lrrfip2
ILMN_2448002	Oxa1l
ILMN_2524917	Glis3
ILMN_2496419	Glis3
ILMN_2951120	Wbp1
ILMN_1228573	Bsx
ILMN_2701304	Ube2cbp
ILMN_2881322	Rpl18
ILMN_1223546	6430571L13Rik
ILMN_1226295	Frmd3
ILMN_1213096	Olfr1417
ILMN_2933914	Psmd14
ILMN_2916008	Phykpl
ILMN_2650094	Krtap12-1
ILMN_1247372	Gm19492
ILMN_1237317	Hoxa13
ILMN_2690359	Plec
ILMN_2667463	Ocel1
ILMN_1224229	Nutm2
ILMN_2946653	Klk1b22
ILMN_2506727	C430049B03Rik
ILMN_2598692	Mark3
ILMN_2643832	Ppm1g
ILMN_2732998	Wwtr1
ILMN_1219016	Wwtr1
ILMN_2640116	Miox
ILMN_2647197	Rasd1
ILMN_3100258	Theg
ILMN_2740533	Dync2h1
ILMN_1218591	Olfr368
ILMN_2736530	Cdk2ap1
ILMN_2897468	Cenpn
ILMN_1214190	Osbpl3
ILMN_2656021	Osbpl3
ILMN_2648524	Lrrc38
ILMN_2753096	Zfand3
ILMN_1247051	Olfr1261
ILMN_2418222	Zbed4
ILMN_1242313	Spaca7
ILMN_2548010	Hopx
ILMN_2669426	Hopx
ILMN_2689207	Col6a3
ILMN_2716023	Col6a3
ILMN_1249220	Col6a3
ILMN_1253468	Col24a1
ILMN_1231275	Col24a1
ILMN_2857666	Col24a1
ILMN_1245521	Gabrg1
ILMN_2822732	Slc25a53
ILMN_1257486	Slc25a53
ILMN_2539981	Elob
ILMN_2741629	Tmem130
ILMN_2749847	Gtf2e2
ILMN_2817371	Gtf2e2
ILMN_1221611	Pitpna
ILMN_2668488	Dars
ILMN_2450147	Zbtb18
ILMN_2459155	Zbtb18
ILMN_2445848	Zbtb18
ILMN_2789948	Arhgdib
ILMN_2836749	Rasl12
ILMN_1214307	Rasl12
ILMN_2690256	Insig2
ILMN_1220288	Cep152
ILMN_2870688	Anapc7
ILMN_2741231	Tenm3
ILMN_1231794	Tenm3
ILMN_1241915	Notch1
ILMN_2712472	A730013G03Rik
ILMN_1247117	Lim2
ILMN_2835686	Ywhaq
ILMN_2528182	Opn4
ILMN_2867927	Zfr
ILMN_1221043	Tigd5
ILMN_1236941	Csnk2a1
ILMN_1225513	Peg3
ILMN_2677270	Peg3
ILMN_1245246	Peg3
ILMN_2914744	Jpt1
ILMN_2758452	Jpt1
ILMN_2693258	Cox20
ILMN_2598014	Smco2
ILMN_2829250	Serpinb8
ILMN_2680665	Oxld1
ILMN_2856668	Mettl17
ILMN_3118561	Gm136
ILMN_3043567	Gm136
ILMN_1249179	Olfr937
ILMN_2709097	Smc4
ILMN_1245615	Hacd4
ILMN_2664224	Ephx1
ILMN_2694320	Mia2
ILMN_1227277	Ccpg1
ILMN_2495112	Ccpg1
ILMN_2678269	Ints4
ILMN_2894369	Cbln2
ILMN_2961747	Cdk1
ILMN_2600309	Spg7
ILMN_2742420	Spg7
ILMN_2593117	Fbxl22
ILMN_2683698	Fzd1
ILMN_2771550	Cdh5
ILMN_1253323	Selenoi
ILMN_3038743	Slc7a2
ILMN_1215934	Prl2b1
ILMN_1228474	Ctsj
ILMN_2732229	Prdx3
ILMN_1220174	Pdik1l
ILMN_2620475	Pdik1l
ILMN_2782663	Lsm14b
ILMN_2634750	Brca2
ILMN_1221256	Jchain
ILMN_2792485	Ube2e2
ILMN_2598876	Glp2r
ILMN_2657392	Glp2r
ILMN_1228454	Glp2r
ILMN_2885830	Vmn1r78
ILMN_2661214	Krt17
ILMN_2536691	Mrtfa
ILMN_2654109	Olfr686
ILMN_1248252	Pacsin2
ILMN_1236982	Krtap15
ILMN_1218226	Slc45a3
ILMN_1215517	Vmn2r106
ILMN_3150302	Cd226
ILMN_3071525	Cd226
ILMN_1228557	Id2
ILMN_2887239	Id2
ILMN_2527507	Pde11a
ILMN_2749354	Fam168b
ILMN_2647204	Tatdn3
ILMN_2534823	Cdc5l
ILMN_2894763	Tdpoz8
ILMN_2734511	Ndufb3
ILMN_2621086	Fli1
ILMN_2673121	Sigirr
ILMN_1220252	Mms19
ILMN_2752933	Tec
ILMN_2620418	Atf7ip2
ILMN_2854828	Pln
ILMN_2719702	Rasl10a
ILMN_2585867	Jph1
ILMN_1250564	Cycs
ILMN_1230293	Gucy2f
ILMN_1223041	Abi3
ILMN_2447169	Abi3
ILMN_1218316	Nim1k
ILMN_2615359	Prss16
ILMN_2627441	Peli1
ILMN_1239770	Peli1
ILMN_1257068	Mtor
ILMN_2756460	Mtor
ILMN_2520992	1700094J05Rik
ILMN_2721221	Pcnt
ILMN_2509830	A730063M14Rik
ILMN_1255644	Atn1
ILMN_2734109	Fam135b
ILMN_1234200	Irak1bp1
ILMN_1240123	Dclre1c
ILMN_2671461	Dclre1c
ILMN_2933618	Gemin7
ILMN_1259172	Gm7356
ILMN_3096468	Gtf2ird1
ILMN_2589686	Gtf2ird1
ILMN_1255823	Higd2a
ILMN_1233020	Uggt2
ILMN_2573330	Uggt2
ILMN_1228406	Uggt2
ILMN_1213470	Uggt2
ILMN_2733828	AI593442
ILMN_1246403	AI593442
ILMN_2654624	AI593442
ILMN_2547482	Pign
ILMN_2974720	Igf2bp2
ILMN_1259777	Plet1
ILMN_1232458	C1qtnf2
ILMN_2592313	Psenen
ILMN_2992378	Rtl4
ILMN_1224066	Pramel11
ILMN_1223307	Pgs1
ILMN_3034098	Cnot6
ILMN_2621643	Col4a1
ILMN_2729078	Lrrc27
ILMN_1247028	Lrrc27
ILMN_2910447	Olfr1471
ILMN_1244527	Coq10a
ILMN_3163569	Slc16a3
ILMN_1228338	Eps15
ILMN_2627690	Hnrnpl
ILMN_1228408	Depdc1a
ILMN_2730003	Ccdc86
ILMN_2689809	Plekho1
ILMN_2548484	Cyth3
ILMN_1259888	Pmp2
ILMN_2534625	Olfr251
ILMN_2694539	Magel2
ILMN_2771641	Aldh8a1
ILMN_1226247	Aldh8a1
ILMN_2775723	Aldh8a1
ILMN_1247634	Ptgdr
ILMN_2595188	Atg3
ILMN_2651781	Atg3
ILMN_1216920	Ccdc50
ILMN_2737381	Ccdc50
ILMN_2924309	Olfr266
ILMN_2620336	Ralb
ILMN_2613313	Lsm14b
ILMN_2442914	Lsm14b
ILMN_1235653	Srsf2
ILMN_2806029	Srsf2
ILMN_2636335	Srsf2
ILMN_2633394	Tcl1b1
ILMN_2982308	Zfp109
ILMN_2604643	Tbl2
ILMN_2649240	Epb42
ILMN_2687195	Zfp324
ILMN_1257771	Ifi205
ILMN_2678486	Atrn
ILMN_1213858	Itgb3bp
ILMN_2746021	Itgb3bp
ILMN_2672544	Gpr89
ILMN_2590054	Dpm1
ILMN_2660306	Dpm1
ILMN_2820297	Elp3
ILMN_2768638	Efcab7
ILMN_2666080	Hapln2
ILMN_2937735	Irak2
ILMN_2937738	Irak2
ILMN_2644906	Lgsn
ILMN_2616226	Dbp
ILMN_2712018	Bag1
ILMN_2865074	Col11a2
ILMN_2710507	Olfr1368
ILMN_1231166	Dcstamp
ILMN_2958912	Hnrnph3
ILMN_2602169	Kera
ILMN_2833781	Pwwp2b
ILMN_2540344	Ubald2
ILMN_2708319	Fbxw11
ILMN_1255742	Tceanc
ILMN_2939583	1700016D06Rik
ILMN_2939579	1700016D06Rik
ILMN_2952587	Ints5
ILMN_2982829	Mmp27
ILMN_1228924	Ifitm7
ILMN_1222246	Plin2
ILMN_1226800	Cd274
ILMN_2700166	Ccnd2
ILMN_2451529	Scn2b
ILMN_1244207	Scn2b
ILMN_1217647	4930458D05Rik
ILMN_1241322	Casp14
ILMN_1218449	Scarb1
ILMN_3093375	Ssxb2
ILMN_3021016	Ssxb2
ILMN_1214318	Rasgrp1
ILMN_1246609	Rasgrp1
ILMN_1246905	Rasgrp1
ILMN_1232922	Ttc33
ILMN_2615628	Ttc33
ILMN_2713039	Ttc33
ILMN_1260050	Tat
ILMN_2667788	Atg4a
ILMN_2822622	Mrpl10
ILMN_2822621	Mrpl10
ILMN_2887408	Galr3
ILMN_1220378	8430431K14Rik
ILMN_2507810	Gm4076
ILMN_2940110	Olfr639
ILMN_1218318	Olfr639
ILMN_2708234	Ankrd7
ILMN_2737193	Eif3g
ILMN_2638977	Cog7
ILMN_1217590	Sephs2
ILMN_1245924	Map3k8
ILMN_1255593	Nlrp10
ILMN_2667829	Prkcq
ILMN_2750971	Ifna9
ILMN_1237080	Ifna9
ILMN_2820877	Rpgr
ILMN_2703093	Rpgr
ILMN_2607434	Rimklb
ILMN_2935999	Ube4b
ILMN_2784957	Wipi2
ILMN_3162930	Sh3bp1
ILMN_2771815	Psmd14
ILMN_2661185	Scml4
ILMN_2747792	Inka2
ILMN_2688257	Inka2
ILMN_2885123	Inka2
ILMN_1213020	Sat1
ILMN_2626556	Sowaha
ILMN_2558487	Unc5c
ILMN_2461668	Unc5c
ILMN_2653725	Inhbb
ILMN_1242106	Nmrk1
ILMN_2622001	Phf21a
ILMN_3132549	Tdrd1
ILMN_2722497	Slc37a3
ILMN_2713419	Slc37a3
ILMN_1245629	Trip10
ILMN_2614304	Pola2
ILMN_2676925	Idua
ILMN_2980466	Idua
ILMN_2591056	Pigl
ILMN_1216154	Ncam2
ILMN_2956765	Vdac3
ILMN_3118298	Tmem52b
ILMN_2754369	Exosc8
ILMN_3162117	Olfr452
ILMN_2866220	Efcab8
ILMN_2662165	Olfr117
ILMN_3076397	Rab43
ILMN_3155342	Rab43
ILMN_2733843	Dmrt1
ILMN_2434274	Dclk1
ILMN_1228438	Abca12
ILMN_2599768	Abca12
ILMN_2756414	Cacna1e
ILMN_2654377	Bpifb3
ILMN_2628681	Serpinc1
ILMN_2719426	Olfr824
ILMN_1243540	Rps6kb1
ILMN_2866146	Rps6kb1
ILMN_3060635	Trpm6
ILMN_3138046	Trpm6
ILMN_2447694	Trpm6
ILMN_2601441	Garre1
ILMN_2632770	Bpi
ILMN_2702600	Ifi205
ILMN_1230823	Snx16
ILMN_2620323	Tex14
ILMN_2705460	Ntrk2
ILMN_2860174	Pfkfb3
ILMN_2678389	Tmem70
ILMN_2588346	Ifitm10
ILMN_1258302	Stpg1
ILMN_2588383	Map3k21
ILMN_1251067	Map3k21
ILMN_2881791	Trim65
ILMN_2642942	Gzme
ILMN_2761710	Ttc21a
ILMN_2769507	Gpx6
ILMN_2791459	Ifng
ILMN_1254938	Slc44a1
ILMN_1241827	Slc44a1
ILMN_2967904	Slc44a1
ILMN_3034381	Nup88
ILMN_2639464	Nup88
ILMN_2742498	Nup88
ILMN_3108109	Nup88
ILMN_2617607	G6pd2
ILMN_2943790	G6pd2
ILMN_2733594	Fdxacb1
ILMN_1242418	Ptk6
ILMN_1226268	Fkbp1b
ILMN_2898777	Gramd2
ILMN_1215023	Gramd2
ILMN_2767039	Mab21l4
ILMN_2742592	H2bc4
ILMN_1252995	H2bc6
ILMN_2676243	H2bc6
ILMN_3163196	Nr2f2
ILMN_3076625	Nr2f2
ILMN_2617297	Nr2f2
ILMN_1223064	Prorsd1
ILMN_2640122	Pmpcb
ILMN_2945073	Naa20
ILMN_2945066	Naa20
ILMN_1220089	Gm13102
ILMN_2534816	Sumf2
ILMN_1239103	Sumf2
ILMN_2435822	Tmc4
ILMN_1234999	Cenpf
ILMN_3030824	Pkdcc
ILMN_3104118	Pkdcc
ILMN_1233376	Pkdcc
ILMN_2872207	Rnase13
ILMN_2903945	Gadd45g
ILMN_2744890	Gadd45g
ILMN_2467512	Uty
ILMN_2907351	Uty
ILMN_1221702	Plaa
ILMN_2624842	Plaa
ILMN_2751471	Mfsd4a
ILMN_2687560	Cabcoco1
ILMN_2776242	Ang2
ILMN_1246384	Neurl1a
ILMN_1231625	Cyp4f14
ILMN_2497068	Zmynd11
ILMN_2472861	Zmynd11
ILMN_1219936	Eml5
ILMN_1215772	Polr3k
ILMN_2639861	Polr3k
ILMN_2805339	Hspb6
ILMN_2999007	Casc3
ILMN_2671137	Cela3b
ILMN_2768563	Abcb1a
ILMN_1242661	Itgb2
ILMN_2533466	1700001J11Rik
