target_id,shape,measure,leakage_family,pre_col,post_col,n_paired,group_pct_of_means,effect_size,abs_effect_size,pct_safe,recommended_scale,family_size,notes
s2_tdi_tricuspid_systole,2,TDI Tricuspid Systole,BRSMCF_CFT70_2D_Echo_All,TDI Tricuspid Systole::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,TDI Tricuspid Systole::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,36,-6.41,-0.337,0.337,True,percent,5,
s2_hamstrings,2,Hamstrings,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Hamstrings,Hamstrings::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Hamstrings::Test_Phase=PRE_TEST|BR_Day=6,Hamstrings::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Hamstrings::Test_Phase=POST_TEST|BR_Day=6,26,-2.42,-0.312,0.312,True,percent,13,
s2_bmd_g_cm,2,BMD g/cm²,BEDREST_IRATS_iDXA_CFT70_Body_Composition_Hips_obsv,BMD g/cm²::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Hips_obsv::Test=Pre,BMD g/cm²::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Hips_obsv::Test=Post,38,-0.64,-0.299,0.299,True,percent,6,
s2_tension_anxiety,2,Tension-anxiety,NNX10AP86G_CFT70_POMS_Tension-anxiety,Tension-anxiety::NNX10AP86G_CFT70_POMS_Tension-anxiety::Test_Phase=PRE-TEST|BR_Day=1,Tension-anxiety::NNX10AP86G_CFT70_POMS_Tension-anxiety::Test_Phase=POST_TEST|BR_Day=0,24,32.76,0.298,0.298,False,absolute,17,
s2_mitral_deceleration_time,2,Mitral Deceleration Time,BRSMCF_CFT70_2D_Echo_All,Mitral Deceleration Time::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,Mitral Deceleration Time::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,37,-7.4,-0.291,0.291,True,percent,5,
s2_peak_vertical_force_bw,2,Peak Vertical Force (BW),BEDREST_FTT_CFT70_Data_Jump_PeakVerticalForce_obsv,Peak Vertical Force (BW)::BEDREST_FTT_CFT70_Data_Jump_PeakVerticalForce_obsv::Trial=1|Test_Phase=PRE_TEST|BR_Day=3,Peak Vertical Force (BW)::BEDREST_FTT_CFT70_Data_Jump_PeakVerticalForce_obsv::Trial=1|Test_Phase=POST_TEST|BR_Day=11,33,-7.12,-0.271,0.271,True,percent,21,
s2_avg_step_time_sec,2,Avg_Step_Time_sec,BEDREST_FTT_CFT70_DVA_StepTime_avg_obsv,Avg_Step_Time_sec::BEDREST_FTT_CFT70_DVA_StepTime_avg_obsv::Test_Phase=PRE_TEST|BR_Day=7|Session=B,Avg_Step_Time_sec::BEDREST_FTT_CFT70_DVA_StepTime_avg_obsv::Test_Phase=POST_TEST|BR_Day=6|Session=F,33,-1.08,-0.269,0.269,True,percent,7,
s2_tricuspid_e_velocity,2,Tricuspid E Velocity,BRSMCF_CFT70_2D_Echo_All,Tricuspid E Velocity::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,Tricuspid E Velocity::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,36,-6.53,-0.268,0.268,True,percent,5,
s2_systolic_bp_mm_hg_2,2,Systolic_BP_mm_Hg_2,BEDREST_FTT_CFT70_SBP_LowFrq_FallRecSt_obsv,Systolic_BP_mm_Hg_2::BEDREST_FTT_CFT70_SBP_LowFrq_FallRecSt_obsv::Test_Phase=PRE_TEST|BR_Day=11|Session=A,Systolic_BP_mm_Hg_2::BEDREST_FTT_CFT70_SBP_LowFrq_FallRecSt_obsv::Test_Phase=POST_TEST|BR_Day=11|Session=G,35,-26.59,-0.259,0.259,True,percent,7,
s2_diastolic_bp_mmhg,2,Diastolic_BP_mmHg,BEDREST_FTT_CFT70_DBP_FallRecovery_Diff_obsv,Diastolic_BP_mmHg::BEDREST_FTT_CFT70_DBP_FallRecovery_Diff_obsv::Test_Phase=PRE_TEST|BR_Day=7|Session=B,Diastolic_BP_mmHg::BEDREST_FTT_CFT70_DBP_FallRecovery_Diff_obsv::Test_Phase=POST_TEST|BR_Day=11|Session=G,35,-15.63,0.239,0.239,False,absolute,7,
s2_anger_hostility,2,Anger-hostility,NNX10AP86G_CFT70_POMS_Anger-hostility,Anger-hostility::NNX10AP86G_CFT70_POMS_Anger-hostility::Test_Phase=PRE-TEST|BR_Day=1,Anger-hostility::NNX10AP86G_CFT70_POMS_Anger-hostility::Test_Phase=POST_TEST|BR_Day=0,24,-70.0,-0.237,0.237,False,absolute,17,
s2_isovolumic_contraction_time,2,Isovolumic Contraction Time,BRSMCF_CFT70_2D_Echo_All,Isovolumic Contraction Time::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,Isovolumic Contraction Time::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,37,9.04,0.236,0.236,True,percent,5,
s2_tdi_tricuspid_a_wave,2,TDI Tricuspid A Wave,BRSMCF_CFT70_2D_Echo_All,TDI Tricuspid A Wave::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,TDI Tricuspid A Wave::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=3,36,5.62,0.226,0.226,True,percent,5,
s2_plasma_volume_l,2,Plasma_Volume_L,BEDREST_FTT_CFT70_PlasmaVolume_obsv,Plasma_Volume_L::BEDREST_FTT_CFT70_PlasmaVolume_obsv::Test_Phase=PRE_TEST|BR_Day=7|Session=B,Plasma_Volume_L::BEDREST_FTT_CFT70_PlasmaVolume_obsv::Test_Phase=POST_TEST|BR_Day=11|Session=G,33,2.79,0.211,0.211,True,percent,6,
s2_systolic_bp_mmhg,2,Systolic_BP_mmHg,BEDREST_FTT_CFT70_SBP_FallRecovery_Diff_obsv,Systolic_BP_mmHg::BEDREST_FTT_CFT70_SBP_FallRecovery_Diff_obsv::Test_Phase=PRE_TEST|BR_Day=11|Session=A,Systolic_BP_mmHg::BEDREST_FTT_CFT70_SBP_FallRecovery_Diff_obsv::Test_Phase=POST_TEST|BR_Day=11|Session=G,34,27.88,-0.191,0.191,False,absolute,7,
s2_mental_scale,2,Mental Scale,NNX10AP86G_CFT70_MFSI-SF_Mental_Scale,Mental Scale::NNX10AP86G_CFT70_MFSI-SF_Mental_Scale::Test_Phase=PRE-TEST|BR_Day=1,Mental Scale::NNX10AP86G_CFT70_MFSI-SF_Mental_Scale::Test_Phase=POST_TEST|BR_Day=12,23,-75.0,-0.188,0.188,False,absolute,17,
s2_pulse_pressure_mm_hg,2,Pulse_Pressure_mm_Hg,BEDREST_FTT_CFT70_PulsePressure_FallRecPr_obsv,Pulse_Pressure_mm_Hg::BEDREST_FTT_CFT70_PulsePressure_FallRecPr_obsv::Test_Phase=PRE_TEST|BR_Day=7|Session=B,Pulse_Pressure_mm_Hg::BEDREST_FTT_CFT70_PulsePressure_FallRecPr_obsv::Test_Phase=POST_TEST|BR_Day=11|Session=G,35,2.78,0.17,0.17,True,percent,7,
s2_emotional_scale,2,Emotional Scale,NNX10AP86G_CFT70_MFSI-SF_Emotional_Scale,Emotional Scale::NNX10AP86G_CFT70_MFSI-SF_Emotional_Scale::Test_Phase=PRE-TEST|BR_Day=1,Emotional Scale::NNX10AP86G_CFT70_MFSI-SF_Emotional_Scale::Test_Phase=POST_TEST|BR_Day=12,23,-46.67,-0.167,0.167,False,absolute,17,
s2_tricuspid_regurgitation,2,Tricuspid Regurgitation,BRSMCF_CFT70_2D_Echo_All,Tricuspid Regurgitation::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,Tricuspid Regurgitation::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,28,-2.13,-0.163,0.163,True,percent,5,
s2_cd3,2,CD3+ (%),BRSMIMMUNE_CFT70_obsv_All,CD3+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,CD3+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,1.1,0.162,0.162,True,percent,4,
s2_monocytes,2,MONOCYTES (%),BRSMIMMUNE_CFT70_obsv_All,MONOCYTES (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,MONOCYTES (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,4.69,0.16,0.16,True,percent,4,
s2_left_ventricular_diameter_systole,2,Left Ventricular Diameter Systole,BRSMCF_CFT70_2D_Echo_All,Left Ventricular Diameter Systole::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,Left Ventricular Diameter Systole::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,37,-1.52,-0.149,0.149,True,percent,5,
s2_plasma_volume_index_l_m_2,2,Plasma_Volume_Index_L_m_2,BEDREST_FTT_CFT70_PlasmaVolumeIndex_obsv,Plasma_Volume_Index_L_m_2::BEDREST_FTT_CFT70_PlasmaVolumeIndex_obsv::Test_Phase=PRE_TEST|BR_Day=7|Session=B,Plasma_Volume_Index_L_m_2::BEDREST_FTT_CFT70_PlasmaVolumeIndex_obsv::Test_Phase=POST_TEST|BR_Day=11|Session=G,33,1.8,0.145,0.145,True,percent,6,
s2_total_lean,2,Total Lean,BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv,Total Lean::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Pre,Total Lean::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Post,38,-0.62,-0.134,0.134,True,percent,6,
s2_confusion,2,Confusion,NNX10AP86G_CFT70_POMS_Confusion,Confusion::NNX10AP86G_CFT70_POMS_Confusion::Test_Phase=PRE-TEST|BR_Day=1,Confusion::NNX10AP86G_CFT70_POMS_Confusion::Test_Phase=POST_TEST|BR_Day=0,24,13.64,0.134,0.134,False,absolute,17,
s2_cd3_cd4,2,CD3+/CD4+ (%),BRSMIMMUNE_CFT70_obsv_All,CD3+/CD4+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,CD3+/CD4+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,-0.64,-0.13,0.13,True,percent,4,
s2_total_tissue,2,Total Tissue,BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv,Total Tissue::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Pre,Total Tissue::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Post,38,0.44,0.128,0.128,True,percent,6,
s2_total_fat_free,2,Total Fat Free,BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv,Total Fat Free::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Pre,Total Fat Free::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Post,38,0.42,0.127,0.127,True,percent,6,
s2_depression,2,Depression,NNX10AP86G_CFT70_POMS_Depression,Depression::NNX10AP86G_CFT70_POMS_Depression::Test_Phase=PRE-TEST|BR_Day=1,Depression::NNX10AP86G_CFT70_POMS_Depression::Test_Phase=POST_TEST|BR_Day=0,24,-26.67,-0.127,0.127,False,absolute,17,
s2_tdi_basal_septal_systole,2,TDI Basal Septal Systole,BRSMCF_CFT70_2D_Echo_All,TDI Basal Septal Systole::BRSMCF_CFT70_2D_Echo_All::Test_Phase=PRE_TEST|Day=2,TDI Basal Septal Systole::BRSMCF_CFT70_2D_Echo_All::Test_Phase=POST_TEST|Day=0 +4 hr,37,2.0,0.113,0.113,True,percent,5,
s2_quadriceps,2,Quadriceps,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Quadriceps,Quadriceps::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Quadriceps::Test_Phase=PRE_TEST|BR_Day=6,Quadriceps::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Quadriceps::Test_Phase=POST_TEST|BR_Day=10,25,0.75,0.109,0.109,True,percent,13,
s2_blood_volume_l,2,Blood_Volume_L,BEDREST_FTT_CFT70_BloodVolume_obsv,Blood_Volume_L::BEDREST_FTT_CFT70_BloodVolume_obsv::Test_Phase=PRE_TEST|BR_Day=7|Session=B,Blood_Volume_L::BEDREST_FTT_CFT70_BloodVolume_obsv::Test_Phase=POST_TEST|BR_Day=6|Session=F,30,-1.77,-0.108,0.108,True,percent,6,
s2_air_time_msec,2,Air Time (msec),BEDREST_FTT_CFT70_Data_Jump_AirTime_obsv,Air Time (msec)::BEDREST_FTT_CFT70_Data_Jump_AirTime_obsv::Trial=1|Test_Phase=PRE_TEST|BR_Day=7,Air Time (msec)::BEDREST_FTT_CFT70_Data_Jump_AirTime_obsv::Trial=1|Test_Phase=POST_TEST|BR_Day=11,33,1.44,0.105,0.105,True,percent,21,
s2_granulocytes,2,GRANULOCYTES (%),BRSMIMMUNE_CFT70_obsv_All,GRANULOCYTES (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,GRANULOCYTES (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,-1.51,-0.084,0.084,True,percent,4,
s2_cd16_56,2,CD16/56+ (%),BRSMIMMUNE_CFT70_obsv_All,CD16/56+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,CD16/56+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,-2.22,-0.067,0.067,True,percent,4,
s2_vastii_only,2,Vastii_Only,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastii_Only,Vastii_Only::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastii_Only::Test_Phase=PRE_TEST|BR_Day=6,Vastii_Only::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastii_Only::Test_Phase=POST_TEST|BR_Day=6,26,-0.37,-0.053,0.053,True,percent,13,
s2_lymphocytes,2,LYMPHOCYTES (%),BRSMIMMUNE_CFT70_obsv_All,LYMPHOCYTES (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,LYMPHOCYTES (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,0.89,0.04,0.04,True,percent,4,
s2_cd19,2,CD19+ (%),BRSMIMMUNE_CFT70_obsv_All,CD19+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,CD19+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,0.62,0.028,0.028,True,percent,4,
s2_total_bmc,2,Total BMC,BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv,Total BMC::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Pre,Total BMC::BEDREST_IRATS_iDXA_CFT70_Body_Composition_Total_obsv::Test=Post,37,-0.0,-0.005,0.005,True,percent,7,
s2_cd4_cd45ro,2,CD4+/CD45RO+ (%),BRSMIMMUNE_CFT70_obsv_All,CD4+/CD45RO+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=PRE_TEST|BR_Day=10,CD4+/CD45RO+ (%)::BRSMIMMUNE_CFT70_obsv_All::Test_Phase=POST_TEST|BR_Day=5,29,0.0,0.0,0.0,True,percent,4,
s3_rectus_femoris,3,Rectus Femoris,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_Ultrasound_Rectus_Femoris,Rectus Femoris::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_Ultrasound_Rectus_Femoris::Test_Phase=IN_TEST|BR_Day=3,Rectus Femoris::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_Ultrasound_Rectus_Femoris::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_vastus_lateralis,3,Vastus Lateralis,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastus_Lateralis,Vastus Lateralis::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastus_Lateralis::Test_Phase=IN_TEST|BR_Day=3,Vastus Lateralis::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastus_Lateralis::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_hamstrings,3,Hamstrings,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Hamstrings,Hamstrings::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Hamstrings::Test_Phase=IN_TEST|BR_Day=3,Hamstrings::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Hamstrings::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_vastii_only,3,Vastii_Only,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastii_Only,Vastii_Only::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastii_Only::Test_Phase=IN_TEST|BR_Day=3,Vastii_Only::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Vastii_Only::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_medial_gastrocnemius,3,Medial Gastrocnemius,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Medial_Gastrocnemius,Medial Gastrocnemius::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Medial_Gastrocnemius::Test_Phase=IN_TEST|BR_Day=3,Medial Gastrocnemius::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Medial_Gastrocnemius::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_adductors,3,Adductors,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Adductors,Adductors::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Adductors::Test_Phase=IN_TEST|BR_Day=3,Adductors::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Adductors::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_quadriceps,3,Quadriceps,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Quadriceps,Quadriceps::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Quadriceps::Test_Phase=IN_TEST|BR_Day=3,Quadriceps::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Quadriceps::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_soleus,3,Soleus,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Soleus,Soleus::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Soleus::Test_Phase=IN_TEST|BR_Day=3,Soleus::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_MRI_Soleus::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_lateral_gastrocnemius,3,Lateral Gastrocnemius,BEDREST_IRATS_MRI_ULTRASOUND_CFT70_Ultrasound_Lateral_Gastrocnemius,Lateral Gastrocnemius::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_Ultrasound_Lateral_Gastrocnemius::Test_Phase=IN_TEST|BR_Day=3,Lateral Gastrocnemius::BEDREST_IRATS_MRI_ULTRASOUND_CFT70_Ultrasound_Lateral_Gastrocnemius::Test_Phase=IN_TEST|BR_Day=69,27,,,,True,absolute,9,"9 in-bedrest timepoints, days 3-69"
s3_fatigue,3,Fatigue,NNX10AP86G_CFT70_POMS_Fatigue,Fatigue::NNX10AP86G_CFT70_POMS_Fatigue::Test_Phase=IN_TEST|BR_Day=3,Fatigue::NNX10AP86G_CFT70_POMS_Fatigue::Test_Phase=IN_TEST|BR_Day=66,24,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_depression,3,Depression,NNX10AP86G_CFT70_POMS_Depression,Depression::NNX10AP86G_CFT70_POMS_Depression::Test_Phase=IN_TEST|BR_Day=3,Depression::NNX10AP86G_CFT70_POMS_Depression::Test_Phase=IN_TEST|BR_Day=66,24,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_vigor,3,Vigor,NNX10AP86G_CFT70_POMS_Vigor,Vigor::NNX10AP86G_CFT70_POMS_Vigor::Test_Phase=IN_TEST|BR_Day=3,Vigor::NNX10AP86G_CFT70_POMS_Vigor::Test_Phase=IN_TEST|BR_Day=66,24,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_anger_hostility,3,Anger-hostility,NNX10AP86G_CFT70_POMS_Anger-hostility,Anger-hostility::NNX10AP86G_CFT70_POMS_Anger-hostility::Test_Phase=IN_TEST|BR_Day=3,Anger-hostility::NNX10AP86G_CFT70_POMS_Anger-hostility::Test_Phase=IN_TEST|BR_Day=66,24,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_tension_anxiety,3,Tension-anxiety,NNX10AP86G_CFT70_POMS_Tension-anxiety,Tension-anxiety::NNX10AP86G_CFT70_POMS_Tension-anxiety::Test_Phase=IN_TEST|BR_Day=3,Tension-anxiety::NNX10AP86G_CFT70_POMS_Tension-anxiety::Test_Phase=IN_TEST|BR_Day=66,23,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_confusion,3,Confusion,NNX10AP86G_CFT70_POMS_Confusion,Confusion::NNX10AP86G_CFT70_POMS_Confusion::Test_Phase=IN_TEST|BR_Day=3,Confusion::NNX10AP86G_CFT70_POMS_Confusion::Test_Phase=IN_TEST|BR_Day=66,23,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_total_mood_disturbance_tmd,3,Total Mood Disturbance (TMD),NNX10AP86G_CFT70_POMS_TMD,Total Mood Disturbance (TMD)::NNX10AP86G_CFT70_POMS_TMD::Test_Phase=IN_TEST|BR_Day=3,Total Mood Disturbance (TMD)::NNX10AP86G_CFT70_POMS_TMD::Test_Phase=IN_TEST|BR_Day=66,23,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_physical_scale,3,Physical Scale,NNX10AP86G_CFT70_MFSI-SF_Physical_Scale,Physical Scale::NNX10AP86G_CFT70_MFSI-SF_Physical_Scale::Test_Phase=IN_TEST|BR_Day=3,Physical Scale::NNX10AP86G_CFT70_MFSI-SF_Physical_Scale::Test_Phase=IN_TEST|BR_Day=66,22,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_mental_scale,3,Mental Scale,NNX10AP86G_CFT70_MFSI-SF_Mental_Scale,Mental Scale::NNX10AP86G_CFT70_MFSI-SF_Mental_Scale::Test_Phase=IN_TEST|BR_Day=3,Mental Scale::NNX10AP86G_CFT70_MFSI-SF_Mental_Scale::Test_Phase=IN_TEST|BR_Day=66,22,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_emotional_scale,3,Emotional Scale,NNX10AP86G_CFT70_MFSI-SF_Emotional_Scale,Emotional Scale::NNX10AP86G_CFT70_MFSI-SF_Emotional_Scale::Test_Phase=IN_TEST|BR_Day=3,Emotional Scale::NNX10AP86G_CFT70_MFSI-SF_Emotional_Scale::Test_Phase=IN_TEST|BR_Day=66,22,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_total_score,3,Total Score,NNX10AP86G_CFT70_MFSI-SF_Total_Scale,Total Score::NNX10AP86G_CFT70_MFSI-SF_Total_Scale::Test_Phase=IN_TEST|BR_Day=3,Total Score::NNX10AP86G_CFT70_MFSI-SF_Total_Scale::Test_Phase=IN_TEST|BR_Day=66,22,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_vigor_scale,3,Vigor Scale,NNX10AP86G_CFT70_MFSI-SF_Vigor_Scale,Vigor Scale::NNX10AP86G_CFT70_MFSI-SF_Vigor_Scale::Test_Phase=IN_TEST|BR_Day=3,Vigor Scale::NNX10AP86G_CFT70_MFSI-SF_Vigor_Scale::Test_Phase=IN_TEST|BR_Day=66,22,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
s3_general_scale,3,General Scale,NNX10AP86G_CFT70_MFSI-SF_General_Scale,General Scale::NNX10AP86G_CFT70_MFSI-SF_General_Scale::Test_Phase=IN_TEST|BR_Day=3,General Scale::NNX10AP86G_CFT70_MFSI-SF_General_Scale::Test_Phase=IN_TEST|BR_Day=66,22,,,,True,absolute,10,"10 in-bedrest timepoints, days 3-66"
